stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code,zone_id,clean_stop_id
2578364,66590120,"Maastricht, Boschstraat/Maagdendries",50.854583,5.689885,0,stoparea:418414,,1.0,,,2578364
2578365,66590121,"Maastricht, Boschstraat/Maagdendries",50.854547,5.690027,0,stoparea:418414,,0.0,,,2578365
2578366,66590130,"Maastricht, Boschstraat/Markt",50.852614,5.69,0,stoparea:418482,,0.0,,,2578366
2578367,66590160,"Maastricht, Calvariestraat",50.847532,5.680894,0,stoparea:418421,,1.0,,,2578367
2578368,66590170,"Maastricht, Cannerplein",50.843726,5.67901,0,stoparea:418423,,0.0,,,2578368
2578369,66590180,"Maastricht, Cannerplein",50.844406,5.680207,0,stoparea:418423,,0.0,,,2578369
2578370,66590190,"Maastricht, Cannerweg/Cannerplein",50.843329,5.679348,0,stoparea:418424,,0.0,,,2578370
2578371,66590210,"Maastricht, Dr. Bakstr/Brusselse Poort",50.849866,5.667575,0,stoparea:418416,,0.0,,,2578371
2578390,66590490,"Maastricht, Bouillonstraat",50.846976,5.687492,0,stoparea:418515,,0.0,,,2578390
2578391,66590500,"Maastricht, Parkweg",50.840401,5.696024,0,stoparea:418505,,0.0,,,2578391
2578392,66590510,"Maastricht, Pastoor Moormanstraat",50.863503,5.688636,0,stoparea:418491,,0.0,,,2578392
2578393,66590520,"Maastricht, Ruttensingel zuid",50.844121,5.675534,0,stoparea:418520,,0.0,,,2578393
2578394,66590530,"Maastricht, Ruttensingel zuid",50.843796,5.675901,0,stoparea:418520,,0.0,,,2578394
2578395,66590540,"Maastricht, Ruttensingel/Asterstraat",50.845715,5.674252,0,stoparea:418400,,0.0,,,2578395
2578396,66590550,"Maastricht, Ruttensingel/Asterstraat",50.845922,5.67421,0,stoparea:418400,,0.0,,,2578396
2578397,66590560,"Maastricht, St. Annalaan",50.849055,5.67237,0,stoparea:418526,,1.0,,,2578397
2578398,66590570,"Maastricht, St. Lambertuslaan",50.840136,5.69422,0,stoparea:418477,,0.0,,,2578398
2578401,66590610,"Maastricht, St. Pieterskade",50.842976,5.694494,0,stoparea:418510,,0.0,,,2578401
2578412,66590910,"Maastricht, Station Perron A",50.850652,5.704527,0,stoparea:418533,,1.0,A,,2578412
2578414,66590921,"Maastricht, Station Perron B",50.85085,5.704301,0,stoparea:418532,,0.0,B,,2578414
2578413,66590920,"Maastricht, Station Perron B",50.85085,5.704316,0,stoparea:418533,,0.0,B,,2578413
2578415,66590930,"Maastricht, Station Perron C",50.851048,5.704203,0,stoparea:418533,,0.0,C,,2578415
2398028,132790,"Maastricht, Station perron D",50.851291,5.704006,0,,,0.0,D,,2398028
2578416,66590960,"Maastricht, Station Perron F",50.851444,5.704192,0,stoparea:418533,,0.0,F,,2578416
2578417,66590980,"Maastricht, Station Perron G",50.851273,5.704276,0,stoparea:418533,,0.0,G,,2578417
2578418,66590990,"Maastricht, Station Perron H",50.85112,5.704317,0,stoparea:418533,,0.0,H,,2578418
2578402,66590720,"Maastricht, Tongersestraat",50.845527,5.684842,0,stoparea:418536,,0.0,,,2578402
2398307,110428,"Maastricht, Via Regia/Sint-Annadal",50.848895,5.671616,0,,,0.0,,,2398307
2578403,66590730,"Maastricht, Via Regia/St. Annadal",50.84894,5.671489,0,stoparea:418395,,0.0,,,2578403
2578346,66581670,"Maastricht, Peter Huijssenslaan",50.860616,5.675494,0,stoparea:418507,,0.0,,,2578346
2578695,67200180,"Beek, Maastricht-Aachen Airport",50.915924,5.768636,0,stoparea:416538,,0.0,,,2578695
2578696,67200190,"Beek, Maastricht-Aachen Airport",50.915941,5.768849,0,stoparea:416538,,0.0,,,2578696
2470256,135314,"Maastricht, Cabergerweg",50.858199,5.678618,0,,,0.0,,,2470256
2399081,135312,"Maastricht, Peter Huijssenslaan",50.860598,5.675438,0,,,0.0,,,2399081
2398303,135313,"Maastricht, Peter Huijssenslaan",50.860696,5.675609,0,,,0.0,,,2398303
2398243,136957,"Maastricht, Boschstraat/Maagdendries",50.854394,5.690068,0,,,0.0,,,2398243
stoparea:30382,mtn,Maastricht Noord,50.870688,5.717336,1,,Europe/Amsterdam,0.0,,,30382
stoparea:17938,mtr,Maastricht Randwyck,50.8374514504,5.71757376194,1,,Europe/Amsterdam,0.0,,,17938
stoparea:17969,mt,Maastricht,50.8497439807,5.70544481277,1,,Europe/Amsterdam,0.0,,,17969
stoparea:380848,,"Schaft, Maastrichterweg",51.299349,5.467044,1,,,0.0,,,380848
stoparea:416538,,"Beek, Maastricht-Aachen Airport",0.0208629102642901,0.002363754353616,1,,,0.0,,,416538
stoparea:416771,,"Brunssum, Maastrichterstr/Servatiusstr",0.0104367045687359,0.0012198795328826,1,,,0.0,,,416771
stoparea:418390,,"Maastricht, MUMC",0.0208298369186642,0.0023409233763573,1,,,0.0,,,418390
stoparea:418391,,"Maastricht, Akersteenweg",0.0208333716451546,0.0023458289284982,1,,,0.0,,,418391
stoparea:418392,,"Maastricht, Oude Molenweg",0.0208328496209793,0.0023509881171891,1,,,0.0,,,418392
stoparea:418393,,"Maastricht, W. Alexanderweg/Balijeweg",0.0208429864781807,0.0023373927473878,1,,,0.0,,,418393
stoparea:418394,,"Maastricht, Ambyerstraat Noord",0.0104209500102438,0.0011744937512804,1,,,0.0,,,418394
stoparea:418395,,"Maastricht, Via Regia/St. Annadal",0.0208353288260602,0.002324078262651,1,,,0.0,,,418395
stoparea:418396,,"Maastricht, Balijeweg/Ankerkade",0.0208437305879942,0.0023360008195042,1,,,0.0,,,418396
stoparea:418397,,"Maastricht, Appiushof",0.0208332710510141,0.0023150776480229,1,,,0.0,,,418397
stoparea:418398,,"Maastricht, Aramislaan",0.0208314925220241,0.0023248951034624,1,,,0.0,,,418398
stoparea:418399,,"Maastricht, Arrestruwe",0.0208421706617496,0.0023186201598033,1,,,0.0,,,418399
stoparea:418400,,"Maastricht, Ruttensingel/Asterstraat",0.0208341809055521,0.0023250280680188,1,,,0.0,,,418400
stoparea:418401,,"Maastricht, Balsemienbeemd",0.0208251303011677,0.0023393960254046,1,,,0.0,,,418401
stoparea:418402,,"Maastricht, Geusseltbad",0.0208389702929727,0.0023444527760704,1,,,0.0,,,418402
stoparea:418403,,"Maastricht, Bankastraat",0.0104165007170661,0.001161598442942,1,,,0.0,,,418403
stoparea:418404,,"Maastricht, Baron van Hovellstraat",0.0208331407498463,0.0023388756402376,1,,,0.0,,,418404
stoparea:418405,,"Maastricht, Burgemeester Cortenstraat",0.0208339078057775,0.0023469063716451,1,,,0.0,,,418405
stoparea:418406,,"Maastricht, De Beente",0.0104141854128252,0.0011688455234583,1,,,0.0,,,418406
stoparea:418407,,"Maastricht, Beemdenplein/Maasveld",0.0104123829133374,0.0011693187871337,1,,,0.0,,,418407
stoparea:418408,,"Maastricht, Bergerstraat/Bernhardlaan",0.0208357762753534,0.00234532001639,1,,,0.0,,,418408
stoparea:418409,,"Maastricht, Beukenhoven",0.0104208840401557,0.0011749907805777,1,,,0.0,,,418409
stoparea:418410,,"Maastricht, Bergerstraat/Vijverdal",0.0208364423273919,0.0023480391313255,1,,,0.0,,,418410
stoparea:418411,,"Maastricht, Bieslanderweg",0.0104158981766031,0.0011632032370415,1,,,0.0,,,418411
stoparea:418412,,"Maastricht, Bloemenweg",0.0208324751075599,0.0023412210612579,1,,,0.0,,,418412
stoparea:418413,,"Maastricht, Bonnefantenmuseum",0.0208329239909854,0.002336692685925,1,,,0.0,,,418413
stoparea:418414,,"Maastricht, Boschstraat/Maagdendries",0.0208377648022946,0.002331471419791,1,,,0.0,,,418414
stoparea:418415,,"Maastricht, Via Regia/Brusselse Poort",0.0104179997951239,0.0011615785699651,1,,,0.0,,,418415
stoparea:418416,,"Maastricht, Dr. Bakstr/Brusselse Poort",0.0208359110837943,0.0023223564843269,1,,,0.0,,,418416
stoparea:418417,,"Maastricht, Brusselseweg/Zuyd Hogeschool",0.0208375925015365,0.0023238766646179,1,,,0.0,,,418417
stoparea:418418,,"Maastricht, Burg. Van Oppenstraat",0.0104190694529809,0.0011707410366728,1,,,0.0,,,418418
stoparea:418419,,"Maastricht, Cannerweg/Gerlachus",0.0104160278631427,0.0011629190739602,1,,,0.0,,,418419
stoparea:418420,,"Maastricht, Capitoolhof",0.0208323398893669,0.0023138916205695,1,,,0.0,,,418420
stoparea:418421,,"Maastricht, Calvariestraat",0.0104174415078877,0.0011638791231305,1,,,0.0,,,418421
stoparea:418422,,"Maastricht, Medoclaan/Campagne",0.0208312894898586,0.002322119237861,1,,,0.0,,,418422
stoparea:418423,,"Maastricht, Cannerplein",0.0208334628149969,0.0023272315099364,1,,,0.0,,,418423
stoparea:418424,,"Maastricht, Cannerweg/Cannerplein",0.0104165804138496,0.0011635623847572,1,,,0.0,,,418424
stoparea:418425,,"Maastricht, Cantecleerstraat",0.0208394031960663,0.0023207019053472,1,,,0.0,,,418425
stoparea:418426,,"Maastricht, Cabergerweg",0.0104196287645974,0.0011634302397049,1,,,0.0,,,418426
stoparea:418427,,"Maastricht, Mosae Forum/Centrum",0.010418471419791,0.0011665505019463,1,,,0.0,,,418427
stoparea:418428,,"Maastricht, Clavecymbelstraat",0.0208398760499897,0.0023224242982995,1,,,0.0,,,418428
stoparea:418429,,"Maastricht, Czaar Peterstraat",0.0104184247080516,0.001171475517312,1,,,0.0,,,418429
stoparea:418430,,"Maastricht, Burght/Demertstraat",0.010415463224749,0.0011722018029092,1,,,0.0,,,418430
stoparea:418431,,"Maastricht, Doornlaan",0.0208350645359557,0.0023499924195861,1,,,0.0,,,418431
stoparea:418432,,"Maastricht, Dorpstraat/De Leim",0.0208329338250358,0.002346872976849,1,,,0.0,,,418432
stoparea:418433,,"Maastricht, Dousbergweg/Via Regia",0.0208386304036058,0.0023173220651505,1,,,0.0,,,418433
stoparea:418434,,"Maastricht, Bemelergrubbe",0.0208352968653964,0.002348656013112,1,,,0.0,,,418434
stoparea:418435,,"Maastricht, Drenckgaard",0.0208287834460151,0.0023454320835894,1,,,0.0,,,418435
stoparea:418436,,"Maastricht, Drijversstraat",0.0104208264699856,0.0011652769924195,1,,,0.0,,,418436
stoparea:418437,,"Maastricht, Dorpstraat/Kerk",0.0208318860889162,0.0023468332308953,1,,,0.0,,,418437
stoparea:418438,,"Maastricht, Randwycksingel",0.0208309082155296,0.0023390608481868,1,,,0.0,,,418438
stoparea:418439,,"Maastricht, Duitsepoort",0.0208341014136447,0.0023385273509526,1,,,0.0,,,418439
stoparea:418440,,"Maastricht, Bosscherweg/v. Eijckstraat",0.0208403995082974,0.0023310026633886,1,,,0.0,,,418440
stoparea:418441,,"Maastricht, Medoclaan/Emilionlaan",0.0208304107764802,0.0023199123130506,1,,,0.0,,,418441
stoparea:418442,,"Maastricht, Koningin Emmaplein",0.0312535896332718,0.0034895709895513,1,,,0.0,,,418442
stoparea:418443,,"Maastricht, Endepolsdomein",0.0208311057160417,0.0023422294611759,1,,,0.0,,,418443
stoparea:418444,,"Maastricht, Fagotstraat",0.0208384499078057,0.0023235037902069,1,,,0.0,,,418444
stoparea:418445,,"Maastricht, Forum MECC",0.0416611837738168,0.0046818457283343,1,,,0.0,,,418445
stoparea:418446,,"Maastricht, Statensingel",0.0312565300143413,0.0034934238885474,1,,,0.0,,,418446
stoparea:418447,,"Maastricht, Gentelaan",0.0208383501331694,0.0023213763573038,1,,,0.0,,,418447
stoparea:418448,,"Maastricht, Gewantmakersdreef-Noord",0.0208351964761319,0.0023186404425322,1,,,0.0,,,418448
stoparea:418449,,"Maastricht, Glacisweg",0.0104158330260192,0.0011656605203851,1,,,0.0,,,418449
stoparea:418450,,"Maastricht, Gouvernement",0.0208308694939561,0.0023371089940585,1,,,0.0,,,418450
stoparea:418451,,"Maastricht, Voltastraat",0.0208367234173325,0.0023399711124769,1,,,0.0,,,418451
stoparea:418452,,"Maastricht, Gravenstraat",0.0208403161237451,0.0023476982175783,1,,,0.0,,,418452
stoparea:418453,,"Maastricht, Burght/R. v. Heerstraat",0.0104155568531038,0.0011722925629993,1,,,0.0,,,418453
stoparea:418454,,"Maastricht, Helmstraat",0.0104180192583486,0.0011655380045072,1,,,0.0,,,418454
stoparea:418455,,"Maastricht, Herculeshof",0.0208314785904527,0.0023152739192788,1,,,0.0,,,418455
stoparea:418456,,"Maastricht, Tongerseplein",0.0208337113296455,0.0023279602540463,1,,,0.0,,,418456
stoparea:418457,,"Maastricht, Heugemerstraat/Wardehof",0.0104137652120467,0.0011689094447859,1,,,0.0,,,418457
stoparea:418458,,"Maastricht, Hoeve Rasberg",0.0208388246261012,0.0023560842040565,1,,,0.0,,,418458
stoparea:418459,,"Maastricht, Javastraat",0.0104161895103462,0.0011608170456873,1,,,0.0,,,418459
stoparea:418460,,"Maastricht, Jekermolenweg",0.0208299399713173,0.0023242311001843,1,,,0.0,,,418460
stoparea:418461,,"Maastricht, Jeruzalemweg",0.0208444130301167,0.0023409211227207,1,,,0.0,,,418461
stoparea:418462,,"Maastricht, Jezuïetenberg",0.0208248531038721,0.0023221005941405,1,,,0.0,,,418462
stoparea:418463,,"Maastricht, Kapittellaan",0.0208285181315304,0.0023390006146281,1,,,0.0,,,418463
stoparea:418464,,"Maastricht, Kasteel Erensteinstraat",0.0104207017004712,0.0011712327391927,1,,,0.0,,,418464
stoparea:418465,,"Maastricht, Kemenadeplein",0.0208413126408522,0.0023405996721983,1,,,0.0,,,418465
stoparea:418466,,"Maastricht, Burg. Kessensingel-Noord",0.0104159643515673,0.001174610735505,1,,,0.0,,,418466
stoparea:418467,,"Maastricht, Keurmeestersdreef oost",0.0208350702724851,0.0023205623847572,1,,,0.0,,,418467
stoparea:418468,,"Maastricht, Keurmeestersdreef west",0.0208337576316328,0.0023172183978692,1,,,0.0,,,418468
stoparea:418469,,"Maastricht, Burg. Kessensingel-Zuid",0.0104151946322474,0.0011745990575701,1,,,0.0,,,418469
stoparea:418470,,"Maastricht, Kommel",0.0104176644130301,0.0011646250768285,1,,,0.0,,,418470
stoparea:418471,,"Maastricht, Koning Clovisstraat",0.0104182642901044,0.0011715558287236,1,,,0.0,,,418471
stoparea:418472,,"Maastricht, Koningsplein",0.0208351636959639,0.0023398815816431,1,,,0.0,,,418472
stoparea:418473,,"Maastricht, W. Alexanderweg/Korvetweg",0.0208454312640852,0.0023389608686744,1,,,0.0,,,418473
stoparea:418474,,"Maastricht, Korvetweg",0.0208450092194222,0.0023391442327391,1,,,0.0,,,418474
stoparea:418475,,"Maastricht, Laathofruwe",0.0208425584921122,0.0023165156730178,1,,,0.0,,,418475
stoparea:418476,,"Maastricht, Laathofruwe",0.0208425584921122,0.0023165156730178,1,,,0.0,,,418476
stoparea:418477,,"Maastricht, St. Lambertuslaan",0.010415926244622,0.0011666093013726,1,,,0.0,,,418477
stoparea:418478,,"Maastricht, Lindenplein",0.0208427117393976,0.002349680393362,1,,,0.0,,,418478
stoparea:418479,,"Maastricht, Madoerastraat",0.0208328580208973,0.0023222335586969,1,,,0.0,,,418479
stoparea:418480,,"Maastricht, Molensingel/Malvabeemd",0.0208254249129276,0.0023407353001434,1,,,0.0,,,418480
stoparea:418481,,"Maastricht, Malpertuisplein",0.020838930547019,0.0023204720344191,1,,,0.0,,,418481
stoparea:418482,,"Maastricht, Boschstraat/Markt",0.0104184826879737,0.0011657447244417,1,,,0.0,,,418482
stoparea:418483,,"Maastricht, Malbergsingel",0.0208402087686949,0.0023188211432083,1,,,0.0,,,418483
stoparea:418484,,"Maastricht, Meerssenerweg/Mosa",0.0208391700471214,0.0023389260397459,1,,,0.0,,,418484
stoparea:418485,,"Maastricht, Meutestraat",0.0104209704978488,0.0011658860889162,1,,,0.0,,,418485
stoparea:418486,,"Maastricht, Meerssenerweg",0.0208404968244212,0.0023399422249539,1,,,0.0,,,418486
stoparea:418487,,"Maastricht, Mgr. Vranckenplein",0.0208295099364884,0.0023168940790821,1,,,0.0,,,418487
stoparea:418488,,"Maastricht, Miradorplein",0.0208422692071296,0.0023423204261421,1,,,0.0,,,418488
stoparea:418489,,"Maastricht, Meerssenerweg/Miradorplein",0.0104212169637369,0.0011707242368367,1,,,0.0,,,418489
stoparea:418490,,"Maastricht, Molensingel/Graanmolen",0.0208276685105511,0.0023405445605408,1,,,0.0,,,418490
stoparea:418491,,"Maastricht, Pastoor Moormanstraat",0.0104207135832821,0.0011654652735095,1,,,0.0,,,418491
stoparea:418492,,"Maastricht, Malbergplein",0.0208412907191149,0.0023176896127842,1,,,0.0,,,418492
stoparea:418493,,"Maastricht, Markt",0.0208364958000409,0.0023315152632657,1,,,0.0,,,418493
stoparea:418494,,"Maastricht, Nekummerweg",0.0208269608686744,0.002323180700676,1,,,0.0,,,418494
stoparea:418495,,"Maastricht, Nijverheidsweg",0.0208327725875845,0.002343422249539,1,,,0.0,,,418495
stoparea:418496,,"Maastricht, Molensingel",0.0104140942429829,0.0011704792050809,1,,,0.0,,,418496
stoparea:418497,,"Maastricht, Langendaal",0.0312420458922351,0.0035182372464658,1,,,0.0,,,418497
stoparea:418498,,"Maastricht, Oeslingerbaan",0.0104141102233148,0.0011732765826674,1,,,0.0,,,418498
stoparea:418499,,"Maastricht, Old Hickoryplein",0.0208377940995697,0.0023390737553779,1,,,0.0,,,418499
stoparea:418500,,"Maastricht, De Geusselt",0.0208385048145871,0.0023430180290923,1,,,0.0,,,418500
stoparea:418501,,"Maastricht, Oude Maasstraat",0.0104131212866215,0.0011694081130915,1,,,0.0,,,418501
stoparea:418502,,"Maastricht, P&R Maastricht-Noord",0.0416898090555214,0.0046845445605408,1,,,0.0,,,418502
stoparea:418503,,"Maastricht, Burg. Cortenstraat/Padualaan",0.0208354652735095,0.0023471096086867,1,,,0.0,,,418503
stoparea:418504,,"Maastricht, Papyrussingel",0.0104208461380864,0.0011603505429215,1,,,0.0,,,418504
stoparea:418505,,"Maastricht, Parkweg",0.0104159805367752,0.0011669788977668,1,,,0.0,,,418505
stoparea:418506,,"Maastricht, Pergamijndonk",0.01042097561975,0.0011609157959434,1,,,0.0,,,418506
stoparea:418507,,"Maastricht, Peter Huijssenslaan",0.0208402716656422,0.0023255748821962,1,,,0.0,,,418507
stoparea:418508,,"Maastricht, Peutgensweg",0.0208387006760909,0.0023497375537799,1,,,0.0,,,418508
stoparea:418509,,"Maastricht, Pierebolruwe",0.0208402894898586,0.0023141630813357,1,,,0.0,,,418509
stoparea:418510,,"Maastricht, St. Pieterskade",0.0104165080926039,0.0011666654374103,1,,,0.0,,,418510
stoparea:418511,,"Maastricht, Planetenhof",0.0208321913542306,0.0023168223724646,1,,,0.0,,,418511
stoparea:418512,,"Maastricht, Potteriestraat",0.0208366281499692,0.00231832001639,1,,,0.0,,,418512
stoparea:418513,,"Maastricht, Prins Bisschopsingel",0.0208325400532677,0.0023307797582462,1,,,0.0,,,418513
stoparea:418514,,"Maastricht, Clavecymbelstr/Prestantstr",0.0208402267977873,0.0023236076623642,1,,,0.0,,,418514
stoparea:418515,,"Maastricht, Bouillonstraat",0.0104173275968039,0.0011652308953083,1,,,0.0,,,418515
stoparea:418516,,"Maastricht, Station Randwyck",0.0208307494365908,0.0023424538004507,1,,,0.0,,,418516
stoparea:418517,,"Maastricht, Rijksweg Eykelborg",0.0208267643925425,0.0023475517312026,1,,,0.0,,,418517
stoparea:418518,,"Maastricht, Franciscus Romanusweg",0.0208386795738578,0.0023351751690227,1,,,0.0,,,418518
stoparea:418519,,"Maastricht, Roserije",0.0208269356689203,0.0023456541692276,1,,,0.0,,,418519
stoparea:418520,,"Maastricht, Ruttensingel zuid",0.0208334187666461,0.0023256371645154,1,,,0.0,,,418520
stoparea:418521,,"Maastricht, Scharnerweg",0.0208354337225978,0.0023428041384962,1,,,0.0,,,418521
stoparea:418522,,"Maastricht, Scharn Kerk",0.0208350182339684,0.0023457246465888,1,,,0.0,,,418522
stoparea:418523,,"Maastricht, Schepelruwe",0.0208407312026224,0.0023159086252817,1,,,0.0,,,418523
stoparea:418524,,"Maastricht, Severenplein",0.0104207844703954,0.0011744109813562,1,,,0.0,,,418524
stoparea:418525,,"Maastricht, Sibemaweg",0.0208342589633271,0.0023433308748207,1,,,0.0,,,418525
stoparea:418526,,"Maastricht, St. Annalaan",0.0104177535341118,0.0011621327596803,1,,,0.0,,,418526
stoparea:418527,,"Maastricht, Molensingel/Slagmolen",0.0208242804753124,0.0023403493136652,1,,,0.0,,,418527
stoparea:418528,,"Maastricht, Schorsmolen",0.0208218983814792,0.0023393763573038,1,,,0.0,,,418528
stoparea:418529,,"Maastricht, Sint Pietersberg",0.010415619135423,0.0011649987707437,1,,,0.0,,,418529
stoparea:418530,,"Maastricht, Centre Céramique",0.0208341567301782,0.0023365091169842,1,,,0.0,,,418530
stoparea:418531,,"Maastricht, Mergelweg/Sportpark",0.0104151979102642,0.0011641411595984,1,,,0.0,,,418531
stoparea:418532,,"Maastricht, Station",0.0104181212866215,0.0011686746568326,1,,,0.0,,,418532
stoparea:418533,,"Maastricht, Station",0.0625089913952059,0.0070120530628969,1,,,0.0,,,418533
stoparea:418534,,"Maastricht, Termileslaan",0.0104130878918254,0.0011694456054087,1,,,0.0,,,418534
stoparea:418535,,"Maastricht, Terblijterweg",0.0208377693095677,0.0023476881786519,1,,,0.0,,,418535
stoparea:418536,,"Maastricht, Tongersestraat",0.0104170307314074,0.0011646879737758,1,,,0.0,,,418536
stoparea:418537,,"Maastricht, Langendaal/Varensdaal",0.0104125039950829,0.0011727531243597,1,,,0.0,,,418537
stoparea:418538,,"Maastricht, Vendelplein",0.0208417430854333,0.0023146777299733,1,,,0.0,,,418538
stoparea:418539,,"Maastricht, Rijksweg/Veldstraat",0.0312458727719729,0.0035195388240114,1,,,0.0,,,418539
stoparea:418540,,"Maastricht, Vezeldonk",0.0104213993034214,0.0011600307314074,1,,,0.0,,,418540
stoparea:418541,,"Maastricht, Via Regia/Dr. v. Kleefstraat",0.0104181507887727,0.0011615707846752,1,,,0.0,,,418541
stoparea:418542,,"Maastricht, Vijverdal",0.0208359121081745,0.0023485734480639,1,,,0.0,,,418542
stoparea:418543,,"Maastricht, Vrijthof",0.0104178553575087,0.0011655486580618,1,,,0.0,,,418543
stoparea:418544,,"Maastricht, Wagenlaan",0.0208399237861094,0.0023496594960049,1,,,0.0,,,418544
stoparea:418545,,"Maastricht, Waldeckpark",0.0104164402786314,0.0011643642696168,1,,,0.0,,,418545
stoparea:418546,,"Maastricht, Wardehofplein",0.0104138123335382,0.001169229666052,1,,,0.0,,,418546
stoparea:418547,,"Maastricht, Weerhuysgaard",0.0208291872567096,0.0023465255070682,1,,,0.0,,,418547
stoparea:418548,,"Maastricht, Wijngaardstraat",0.0104160690432288,0.001164123335382,1,,,0.0,,,418548
stoparea:418549,,"Maastricht, Wilhelminasingel",0.0208355968039336,0.002336455029707,1,,,0.0,,,418549
stoparea:418550,,"Maastricht, Winkelcentrum/Belfort",0.0208343048555623,0.0023187660315509,1,,,0.0,,,418550
stoparea:418551,,"Maastricht, Withuisveld",0.020837479819709,0.0023490358533087,1,,,0.0,,,418551
stoparea:419489,,"Ubach over Worms, Maastrichterlaan/Kerk",0.0208616754763368,0.0024770979307518,1,,,0.0,,,419489
stoparea:419490,,"Ubach over Worms, Maastrichterlaan",0.0208613261626715,0.0024798807621389,1,,,0.0,,,419490
stoparea:419545,,"Vaals, Maastrichterlaan/Bosstraat",0.0104020641262036,0.0012332515877893,1,,,0.0,,,419545
